id_sesion,fecha,spot,altura_ola_m,periodo_s,direccion_swell,viento_kmh,direccion_viento,marea,temp_agua,num_surfistas,valoracion,buena_sesion
S101543,2025-01-13,Somo,0.66,9.0,308,4.1,W,media,15.4,20,3,No
S101307,2023-03-02,Zarautz,1.49,10.6,315,4.2,S,alta,17.6,25,5,Yes
S101368,2022-11-21,Rodiles,1.85,4.7,271,7.1,NW,alta,17.8,21,3,No
S101301,2023-05-26,Sopela,2.49,5.7,346,19.6,S,alta,18.6,29,3,No
S100906,2022-09-28,Sopela,0.49,11.3,286,1.8,S,media,16.0,24,4,Yes
S100563,2022-10-01,Zarautz,2.28,6.1,250,17.4,NE,media,16.6,25,4,No
S100388,2023-03-14,Rodiles,1.04,10.9,359,12.6,NW,media,15.4,26,4,No
S100022,2023-06-13,Zarautz,1.07,11.0,265,3.2,S,alta,13.7,21,4,Yes
S101496,2024-07-18,Somo,2.08,11.2,284,20.9,N,media,22.7,35,4,No
S100124,2023-01-03,Rodiles,0.72,14.9,304,11.8,,media,16.2,14,4,Yes
S101244,2024-06-17,Rodiles,0.28,13.8,299,23.4,E,baja,13.1,18,3,No
S100773,2024-01-08,Pantin,1.41,8.9,288,42.1,N,alta,15.9,23,4,No
S100880,2023-06-12,Mundaka,1.89,14.1,356,14.7,W,baja,19.4,30,3,No
S101144,2023-03-29,Zarautz,1.32,11.9,296,14.5,NE,baja,18.5,30,3,No
S101166,2024-02-13,Mundaka,0.66,9.2,284,22.6,SE,baja,17.9,17,4,No
S100050,2023-09-09,Pantin,0.56,7.2,276,5.6,N,alta,14.0,14,3,No
S101547,2024-09-06,Rodiles ,0.88,10.4,329,5.4,N,media,17.8,25,3,No
S101991,2022-09-13,Sopela,0.62,9.8,265,5.8,NW,alta,16.2,18,3,No
S101105,2023-07-07,Zarautz,0.92,11.2,295,9.1,S,media,14.5,22,5,Yes
S100703,2022-12-14,Zarautz,0.6,10.2,290,2.3,SE,media,15.2,11,3,No
S100482,2024-12-30,Zarautz,0.74,11.5,308,16.3,,media,17.4,23,4,Yes
S101145,2023-06-04,Sopela,3.2,12.7,281,10.4,N,media,12.0,30,3,No
S101909,2022-11-02,Rodiles,0.45,9.6,318,9.5,W,baja,16.9,19,4,No
S100066,2023-08-11,Rodiles,1.2,10.6,344,,N,alta,16.8,23,4,No
S101718,2023-09-26,SOPELA,0.47,10.0,336,18.0,W,media,19.5,16,4,No
S100733,2024-05-17,Pantin,1.24,8.6,269,15.3,N,baja,16.0,20,3,Yes
S101782,2024-09-28,Mundaka,1.25,12.9,302,10.2,W,media,15.7,16,4,No
S100801,2022-11-01,Zarautz,1.89,8.2,309,12.6,,baja,15.8,27,4,No
S101544,2023-08-27,Zarautz,0.74,14.9,344,5.2,NW,baja,17.0,15,4,Yes
S101494,2024-10-14,Sopela,2.15,5.4,289,24.5,W,alta,14.6,29,4,No
S100907,2022-10-02,ZARAUTZ,2.17,9.2,347,26.9,S,alta,20.2,23,4,No
S100031,2024-05-31,Zarautz,0.26,11.8,261,11.0,SE,baja, ,12,4,No
S100417,2022-12-08,Mundaka,1.41,16.7,323,8.5,NW,baja,17.2,24,4,Yes
S100881,2023-04-26,Rodiles,0.73,13.6,313,4.7,W,media,18.1,15,4,No
S100632,2023-02-21,Sopela,1.08,16.5,305,8.9,W,baja,13.6,19,5,Yes
S101559,2025-01-13,RODILES,1.22,8.0,349,12.2,SW,media,15.1,19,4,Yes
S101878,2024-08-19,Pantin,0.55,4.6,306,13.9,N,baja,17.2,19,2,No
S100064,2023-08-02,Sopela,4.06,11.5,284,11.6,N,alta,15.9,29,3,No
S101619,2024-08-19,Rodiles,1.96,9.5,304,13.5,W,baja,17.8,27,3,No
S101604,2022-11-09,MUNDAKA,2.14,8.8,359,2.2,NE,media,18.2,26,4,No
S100077,2023-02-13,Zarautz,0.67,18.0,288,11.9,,baja,16.6,19,4,Yes
S100491,2024-01-14,Rodiles,2.08,10.3,321,,NW,media,15.2,20,3,No
S101408,2023-12-29,Mundaka,0.2,8.5,277,16.7,W,alta,14.5,25,4,No
S101523,2023-06-22,Mundaka,3.61,13.0,328,12.2,N,alta,15.8,32,2,No
S100532,2023-11-24,Mundaka,0.66,12.2,317,18.1,NE,baja, ,18,4,No
S100065,2023-04-17,Zarautz,0.64,6.8,317,29.5,S,media,13.1,15,4,No
S101687,2024-03-01,Sopela,0.92,12.5,312,21.4,NW,baja,21.2,19,4,No
S100296,2023-01-12,rodiles,0.33,9.5,345,,N,media,18.1,24,4,No
S100591,2025-01-17,RODILES,1.97,9.1,310,8.4,W,baja,14.9,27,4,No
S100767,2024-01-15,SOPELA,0.65,14.2,288,7.6,NE,alta,17.9,24,4,Yes
S100724,2023-05-06,Pantin,1.22,7.8,296,11.5,SE,baja,16.7,21,4,No
S101423,2024-07-14,pantin,1.11,8.8,293,43.1,S,baja,17.6,18,4,No
S100626,2024-08-08,Sopela,1.12,7.4,265,14.6,E,baja,14.9,19,3,No
S101443,2023-12-08,Sopela,0.3,11.2,300,10.8,NE,baja,16.5,17,4,No
S101944,2025-02-08,Sopela,0.55,10.6,259,7.8,SE,media, ,22,4,No
S101212,2023-11-25,Sopela,1.21,9.9,307,4.5,N,alta,15.0,21,3,No
S101609,2022-09-19,Mundaka,1.26,9.3,333,17.9,E,alta,17.1,26,4,No
S100251,2023-02-21,sopela,0.74,9.9,270,9.4,SE,media,14.3,19,4,Yes
S101817,2024-01-06,Zarautz,0.83,6.3,278,23.3,NW,media,11.0,20,3,No
S101312,2023-11-26,Pantin,2.25,7.5,308,24.2,E,alta,18.2,30,4,No
S101901,2023-09-18,Somo,0.53,11.8,298,8.4,S,alta,16.2,19,4,No
S100982,2025-02-10,Somo,1.89,13.9,329,18.0,S,baja,15.1,20,4,Yes
S101770,2023-03-24,Sopela ,2.27,4.9,264,7.5,SW,alta,17.0,30,4,Yes
S100706,2022-09-22,mundaka,1.23,13.9,351,51.2,SE,media,15.9,17,5,Yes
S100487,2023-05-28,Somo,3.98,8.8,313,14.6,SE,alta,16.9,34,3,No
S100273,2024-09-28,Rodiles,1.13,12.0,270,9.5,SW,alta,19.6,26,4,Yes
S101665,2023-09-08,Sopela,0.65,6.9,280,19.7,W,media,18.0,20,3,No
S101666,2024-01-23,Pantin,2.38,6.8,287,10.2,W,media,18.6,17,4,No
S100963,2024-05-27,zarautz,1.52,8.6,268,16.1,E,alta,19.1,26,3,No
S100877,2022-09-07,Pantin,0.28,13.0,357,11.2,E,alta,15.8,4,4,No
S101445,2024-10-05,Mundaka,1.44,8.9,266,7.0,S,baja,19.5,32,4,No
S101810,2023-11-30,ZARAUTZ,1.5,4.7,294,54.6,N,alta,18.9,25,3,No
S100411,2023-09-11,Zarautz,1.99,9.3,302,21.8,W,alta,14.4,24,4,No
S100667,2023-04-07,Rodiles,0.88,7.0,338,8.0,SE,baja,14.9,25,4,No
S101262,2024-07-10,Sopela,0.2,13.6,344,12.3,W,baja,15.2,30,4,No
S100149,2024-10-22,Mundaka,0.92,11.0,328,0.1,NW,alta,20.3,18,4,No
S100644,2024-08-18,Pantin ,1.47,8.5,290,4.3,S,baja,16.8,21,4,Yes
S101602,2023-05-04,Pantin,1.43,10.3,254,17.8,SE,alta,14.6,27,4,Yes
S100218,2022-09-22,Sopela,0.2,7.1,300,41.2,NW,baja, ,24,2,No
S100239,2023-05-04,somo,1.56,11.0,337,11.1,N,alta,19.3,23,4,No
S101131,2024-08-31,Pantin,0.47,12.6,318,11.5,N,media,17.3,20,3,No
S101216,2024-03-05,somo,2.76,7.6,329,10.4,S,alta,16.5,27,4,No
S100792,2024-10-06,Pantin ,0.54,11.7,340,30.2,S,baja,18.8,14,5,No
S100191,2022-10-13,Somo,0.63,12.1,284,9.5,SE,alta,17.8,21,5,Yes
S100333,2022-11-26,Pantin,0.2,13.9,344,34.8,SW,media,17.4,6,4,Yes
S101319,2022-10-22,Sopela,0.41,11.4,275,12.5,S,alta,18.5,15,5,Yes
S101755,2025-01-05,Zarautz,0.35,6.6,252,12.9,N,baja,12.8,20,3,No
S100962,2023-07-04,Rodiles,1.36,6.0,318,17.9,N,media,21.9,30,4,No
S101318,2023-12-27,Sopela,0.3,3.4,312,17.0,SW,alta,14.0,18,4,No
S101948,2024-02-03,Mundaka,1.47,11.5,344,19.0,SW,alta,15.1,21,4,Yes
S101649,2024-06-12,Rodiles,1.84,6.2,294,19.0,SE,media,14.0,34,4,No
S101614,2024-08-10,Mundaka,1.25,5.9,260,9.9,SW,baja, ,16,4,Yes
S100582,2024-03-12,Mundaka,0.46,16.0,256,14.5,SW,baja,13.3,19,4,Yes
S101907,2024-06-05,MUNDAKA,3.04,7.5,324,24.4,N,baja,18.1,26,2,No
S101432,2023-08-10,Zarautz,3.46,10.0,329,13.0,S,media, ,28,4,No
S100839,2024-10-05,Rodiles,1.99,12.6,286,14.1,W,alta,16.7,18,4,No
S100627,2024-03-08,Sopela ,3.05,9.2,251,23.0,S,alta,16.5,24,3,No
S100323,2025-01-15,Rodiles,0.89,11.2,252,17.7,SE,alta,14.0,25,5,Yes
S101640,2024-03-23,Pantin,1.34,11.8,294,5.1,S,alta,17.8,28,5,Yes
S101160,2022-10-11,Somo,1.11,8.7,263,2.6,N,alta,16.0,21,4,No
S100778,2023-01-07,Zarautz,2.55,8.7,257,21.7,E,alta,19.1,23,4,No
S101076,2024-08-31,Pantin,0.62,3.0,326,6.7,NW,alta,15.3,19,3,No
S100939,2025-01-18,SOMO,2.42,15.8,356,18.6,N,alta,20.4,28,3,No
S100437,2023-05-11,Rodiles,0.29,12.5,298,28.2,SE,baja,12.2,18,4,No
S100119,2023-05-01,Mundaka,0.2,12.5,278,2.9,SE,baja,18.6,17,4,No
S101436,2024-08-30,Sopela,0.41,11.2,260,19.1,S,media,15.8,21,4,Yes
S101710,2023-04-25,Sopela,1.95,12.8,338,12.2,N,media,17.8,25,4,Yes
S101026,2023-04-09,Mundaka,2.45,9.8,311,12.5,E,baja,18.5,24,3,No
S101253,2024-11-05,Pantin,1.96,13.4,287,,S,baja,18.1,20,3,Yes
S101376,2024-02-28,Rodiles,1.5,10.6,261,11.6,S,baja,15.0,24,4,Yes
S100076,2023-05-30,Zarautz,1.33,8.1,359,15.9,S,media,12.2,27,4,Yes
S101053,2022-12-07,Rodiles,1.99,11.1,313,11.3,NE,baja,22.0,31,4,No
S100900,2022-10-04,Mundaka,0.91,8.7,277,22.5,SE,baja,16.3,30,4,Yes
S100371,2022-11-12,Somo,0.46,7.0,270,30.7,S,baja,14.2,16,4,No
S101861,2023-12-23,Zarautz,0.89,6.6,333,18.3,SE,baja,16.9,19,4,No
S101916,2024-04-23,Zarautz,1.52,12.5,276,1.2,,baja,11.0,26,4,Yes
S101974,2022-12-30,Somo,0.46,7.8,327,15.9,W,media,16.1,17,3,No
S100941,2023-10-01,Sopela,4.76,6.6,336,29.3,N,alta,22.6,35,1,No
S100577,2022-11-21,Somo,1.5,11.4,351,20.2,W,alta,11.6,19,4,No
S100819,2022-11-30,Rodiles,0.63,9.2,339,8.6,S,media,13.9,23,4,No
S101466,2024-04-17,Somo,1.48,11.6,347,6.6,S,media,17.8,22,4,Yes
S101488,2022-09-14,mundaka,0.77,12.0,259,32.5,S,alta,16.0,27,4,Yes
S101730,2024-01-13,PANTIN,2.47,6.6,329,4.9,NE,alta,17.6,24,4,No
S101377,2024-03-07,Pantin,0.82,5.0,328,,NW,media,19.5,30,4,No
S100886,2024-11-02,mundaka,2.16,12.4,301,15.1,,alta,17.3,23,4,Yes
S100968,2024-01-06,Rodiles,0.83,14.7,276,1.9,N,baja,18.1,20,4,Yes
S101594,2023-11-17,Pantin,0.23,13.3,322,10.5,N,baja,12.7,26,4,No
S100785,2025-01-24,Somo,0.45,5.8,302,21.0,SW,media,18.2,16,4,No
S101538,2023-05-22,PANTIN,3.63,13.8,337,1.6,E,baja, ,36,3,No
S101678,2023-09-28,Rodiles,0.46,9.9,283,31.2,S,media,16.5,17,5,Yes
S101606,2023-11-30,Mundaka,1.03,8.9,326,8.6,N,media,14.0,26,4,No
S100301,2022-09-01,Pantin,3.01,6.7,359,4.9,N,media,16.1,34,4,No
S100689,2023-11-27,Pantin,0.69,13.5,298,6.0,SE,media,19.0,24,4,Yes
S100812,2023-09-07,Pantin,1.18,8.0,314,40.1,SE,baja,18.5,20,3,No
S101061,2022-10-14,Pantin,1.04,10.2,297,,S,media,14.6,27,4,Yes
S100236,2024-08-31,Somo ,0.28,9.5,275,1.6,S,media,17.3,15,4,No
S101115,2024-12-12,Sopela,1.89,10.1,358,6.3,W,baja,18.5,21,4,No
S101353,2023-06-17,Rodiles,1.0,6.6,322,6.9,S,baja,18.7,21,4,Yes
S100499,2023-10-31,Sopela,0.44,12.0,349,15.8,W,alta,17.8,20,4,No
S101654,2022-12-26,Mundaka,0.43,9.3,328,11.5,SW,media,18.1,22,3,No
S101079,2023-06-01,RODILES,0.74,10.0,303,12.2,SW,alta,18.4,20,4,Yes
S101326,2023-04-10,Pantin ,0.92,11.8,330,16.5,NE,media,16.0,26,4,No
S100794,2024-06-18,Sopela,1.76,8.4,282,11.6,N,media,17.7,24,3,No
S101921,2023-06-11,SOMO,1.11,8.0,290,7.8,W,media,18.9,20,3,No
S101528,2024-08-23,Mundaka,0.87,6.2,355,7.4,NE,baja,13.8,25,4,No
S101929,2023-07-08,Rodiles,1.07,7.9,297,8.6,S,baja,20.1,26,5,Yes
S100990,2024-01-28,sopela,1.27,10.6,311,13.4,E,alta,21.7,24,4,No
S101369,2023-02-14,Somo,1.64,14.2,325,13.5,SE,baja,16.1,24,5,Yes
S100934,2023-08-17,Sopela,4.49,14.4,275,33.8,SE,alta,21.2,46,2,No
S100387,2024-05-22,Pantin,0.59,11.7,252,15.5,NW,alta,17.6,17,3,No
S101467,2024-02-04,Sopela,1.43,10.8,335,42.6,NE,baja,14.2,18,3,No
S100390,2024-07-15,Pantin,1.36,11.6,254,7.1,SE,media,16.1,25,5,Yes
S100743,2022-10-03,Zarautz,0.66,11.9,350,25.1,NW,baja,17.1,24,4,No
S100352,2022-12-25,Zarautz,3.49,6.5,307,6.7,NE,media,17.6,26,3,No
S101217,2023-02-27,Pantin,0.93,8.6,303,15.7,SE,baja,20.7,26,4,No
S100235,2024-04-28,pantin,2.0,11.2,302,8.7,SW,media,17.0,29,4,No
S101704,2024-12-23,Rodiles,3.06,10.9,313,32.3,,alta,19.3,29,4,No
S100480,2024-04-14,Zarautz,0.94,8.8,353,25.7,NW,alta,19.4,18,4,No
S100567,2022-11-24,ZARAUTZ,1.94,10.6,281,13.1,SW,media,20.3,23,4,Yes
S101140,2023-02-09,Rodiles,0.6,8.6,292,12.3,N,baja,18.3,28,4,No
S101679,2023-05-13,Somo,2.4,8.8,278,16.3,N,alta,17.4,30,3,No
S101862,2024-08-12,Rodiles,0.2,11.9,271,16.7,E,baja,15.1,16,3,No
S101563,2024-09-22,Rodiles,1.29,17.7,278,7.5,SW,media,17.4,24,5,Yes
S100120,2023-03-27,Sopela,3.68,5.1,256,3.8,W,baja,19.9,32,2,No
S101725,2024-05-01,Pantin,1.17,10.0,344,26.7,W,alta,17.0,20,3,No
S101024,2022-12-21,Pantin,0.2,6.5,287,24.6,N,alta,16.5,16,3,No
S101086,2023-10-08,Pantin,0.42,6.6,253,11.3,SE,alta,23.0,18,4,Yes
S101272,2024-01-24,Rodiles,2.47,8.1,306,16.3,SE,baja,19.5,30,4,No
S100926,2023-08-14,Somo,1.6,6.9,270,2.8,N,alta,16.6,25,3,Yes
S100515,2023-06-05,Mundaka,2.41,10.2,336,6.8,SE,alta,19.5,27,4,Yes
S100223,2023-04-18,Zarautz,0.96,11.4,342,13.7,W,baja,22.4,17,3,No
S101475,2024-06-14,ZARAUTZ,1.11,9.1,307,4.7,NE,alta,14.0,25,3,No
S100613,2022-10-26,Sopela,0.87,9.4,336,6.8,NE,media,14.0,19,4,No
S100843,2023-07-06,Mundaka,0.56,9.0,313,18.0,W,alta,14.5,17,4,No
S101245,2023-10-11,Rodiles ,1.5,7.8,283,,S,alta,13.0,19,4,Yes
S100052,2023-08-17,Sopela,1.78,11.9,331,18.7,E,media,20.4,27,4,No
S101841,2023-03-16,Mundaka,3.65,7.6,292,15.7,NW,alta,19.1,36,2,No
S100485,2024-12-06,ZARAUTZ,0.55,8.6,353,7.4,N,media,16.4,23,4,No
S101913,2025-02-07,Pantin,0.8,5.7,269,38.7,N,media,11.7,19,3,No
S100818,2024-06-13,Somo,0.94,9.6,351,10.7,SW,alta,13.1,20,4,No
S100155,2024-03-03,SOMO,2.43,14.9,331,28.3,E,alta,17.6,28,3,No
S101366,2024-06-16,Zarautz,1.18,6.0,265,2.4,NE,media,20.8,22,4,Yes
S100600,2023-01-01,Somo,2.25,4.3,351,2.7,NE,alta,17.5,18,3,No
S101600,2022-12-28,Zarautz,2.2,3.0,278,31.9,,media,16.6,31,5,Yes
S100248,2022-10-27,Pantin,1.08,12.1,282,18.5,N,baja,12.0,23,3,No
S100761,2023-05-17,Somo ,2.65,3.0,306,7.3,S,media,16.1,25,4,No
S101825,2024-10-18,Rodiles,2.9,15.4,314,2.0,W,media,13.0,24,3,No
S101130,2023-06-16,Sopela ,0.24,9.4,287,7.9,NW,alta,16.1,10,3,No
S100542,2023-06-09,Zarautz,1.67,8.3,357,18.2,NW,media,20.7,24,4,No
S100793,2022-11-07,Pantin,2.02,8.6,343,23.0,N,baja,18.9,26,3,No
S101141,2024-07-17,Sopela,1.15,16.0,312,26.7,S,alta,20.5,26,4,Yes
S101453,2025-01-13,Zarautz,99.0,8.0,312,19.2,N,alta,17.0,28,4,No
S100628,2023-09-28,Somo ,1.16,12.8,310,27.3,N,media,15.6,17,3,No
S100150,2022-09-11,rodiles,2.02,8.1,332,4.6,S,media,22.2,27,3,No
S101210,2024-07-27,Somo,0.52,11.2,343,,N,media,15.8,22,4,No
S100291,2024-03-29,Zarautz,0.67,6.6,256,4.2,S,baja,19.3,19,4,No
S100381,2023-02-23,RODILES,1.18,9.8,329,19.0,NW,alta,18.9,16,4,No
S100686,2023-02-20,Sopela,0.28,12.5,281,,SW,media,19.1,15,3,Yes
S101367,2023-11-13,Sopela,0.88,11.6,284,13.1,SW,media,16.8,25,4,Yes
S101224,2023-12-10,Sopela,1.44,4.4,357,4.4,S,baja, ,20,4,Yes
S100897,2023-06-23,Mundaka,2.9,11.3,302,32.7,NW,alta,12.1,33,3,No
S100854,2024-10-25,Zarautz,3.15,10.0,295,6.6,SW,alta,15.9,24,4,No
S101071,2024-08-16,Zarautz,3.94,8.0,327,21.3,SW,alta,18.0,30,3,No
S101996,2024-06-08,Somo,1.84,7.9,330,5.4,S,alta,16.6,24,4,No
S101535,2023-07-01,Mundaka,1.3,11.4,297,8.3,N,alta,17.7,20,4,No
S101828,2024-01-10,Somo,0.85,10.6,311,6.1,E,media, ,23,4,No
S100891,2023-07-01,Pantin,0.87,7.8,339,,W,baja,20.5,21,3,No
S101754,2023-01-19,Somo,0.53,13.3,307,21.7,N,baja,13.5,16,4,No
S100674,2024-01-20,Somo,1.94,3.3,264,14.9,N,alta,20.4,20,4,No
S101364,2025-02-08,Somo,1.42,9.5,301,15.5,N,baja,20.4,26,4,No
S100615,2022-09-23,Somo ,1.56,11.9,308,16.5,NW,alta,17.3,26,4,No
S100154,2022-09-07,Sopela,1.16,14.1,343,9.4,W,alta,17.8,24,4,No
S101193,2024-10-22,PANTIN,1.71,10.5,307,29.5,NW,baja,18.8,27,3,No
S101831,2023-06-02,Rodiles,1.64,5.1,274,27.5,NE,alta,18.9,31,3,No
S101994,2024-10-02,Pantin,1.97,9.3,307,3.2,N,baja,20.7,23,3,No
S101778,2023-09-15,Zarautz,1.0,17.2,268,45.2,E,media,13.6,23,4,No
S100322,2022-12-18,SOMO,1.14,10.7,256,8.9,SE,media,18.0,29,5,Yes
S101545,2024-05-05,Somo,0.91,11.2,322,9.2,W,media,18.2,28,3,No
S101282,2024-06-04,Sopela,0.91,14.9,250,14.3,NW,media,14.2,21,4,Yes
S100082,2023-04-01,Mundaka,0.99,6.0,262,41.3,E,baja,19.5,12,2,No
S100512,2022-11-19,Rodiles,0.87,10.4,264,1.4,NW,baja,19.7,20,4,No
S101524,2023-08-30,Somo,2.68,10.6,294,3.3,SE,alta,18.8,25,4,No
S101484,2022-09-25,Sopela,2.27,9.9,252,16.5,SE,baja,16.8,23,4,Yes
S100929,2024-07-08,Somo,1.47,13.9,265,12.1,SW,baja,16.1,25,5,Yes
S101686,2022-11-03,Sopela,0.7,12.0,316,6.7,NE,media,12.0,15,4,No
S101357,2023-05-09,Mundaka,1.19,7.5,308,36.9,SW,baja,21.1,25,4,No
S100010,2023-08-23,Somo,0.31,5.2,299,9.8,NW,media,18.0,18,4,No
S100831,2023-03-28,Zarautz,0.98,14.2,319,7.5,W,baja,21.2,14,3,No
S100032,2024-07-24,Mundaka,1.32,10.1,337,28.8,NE,baja,20.9,29,4,No
S101513,2023-04-24,zarautz,0.34,6.5,257,16.7,N,baja,19.8,17,4,No
S100413,2022-09-04,Mundaka,0.2,7.7,325,7.6,S,alta,19.7,28,4,No
S100580,2023-10-22,Mundaka,0.91,9.3,355,19.1,NW,alta,20.7,19,3,No
S101406,2025-02-05,Sopela,0.49,4.4,264,27.6,SW,baja,16.5,23,3,No
S101548,2023-10-28,Sopela,1.18,15.2,301,19.3,NW,media,13.1,20,4,Yes
S101490,2022-12-10,Zarautz,0.94,4.6,272,33.7,N,baja,16.4,21,3,No
S101904,2024-03-22,Zarautz,0.41,6.8,310,13.5,E,alta,15.6,15,3,No
S100614,2023-03-05,Pantin,0.75,11.7,344,10.1,SW,baja, ,24,5,Yes
S101045,2022-12-08,MUNDAKA,0.2,9.4,338,36.5,NE,media,21.8,14,3,No
S101402,2022-11-18,Zarautz,0.76,8.3,276,3.4,SE,baja,20.0,14,4,No
S101014,2023-09-22,Somo,0.93,7.9,345,,SE,baja,11.9,25,4,No
S100089,2024-07-06,Pantin,0.57,10.6,302,27.7,N,alta,17.6,15,4,No
S101698,2022-11-05,Sopela,1.18,14.7,250,2.1,S,alta,14.5,26,4,Yes
S100601,2024-12-27,pantin,0.51,4.0,280,14.1,NW,media,18.4,31,3,No
S101237,2023-06-16,Mundaka,1.23,6.8,297,15.1,NE,baja,17.1,19,3,No
S101836,2023-08-15,Rodiles,1.1,14.6,349,17.5,SE,alta,18.9,31,4,Yes
S100133,2023-09-04,Somo,0.61,13.3,312,51.7,NW,baja,17.2,14,3,No
S101370,2024-07-16,Rodiles,0.72,10.5,317,9.1,E,alta,17.4,17,4,No
S100555,2023-12-25,Somo,0.24,11.2,262,5.8,NE,alta,13.8,14,4,No
S101031,2024-07-11,Zarautz,0.53,3.3,274,6.9,W,alta,19.1,25,4,No
S101564,2023-05-10,Somo,1.59,12.3,323,22.9,SE,media,18.1,20,4,Yes
S100320,2024-07-30,Zarautz,1.36,9.1,270,28.0,NW,alta,19.8,23,3,No
S101903,2025-01-11,Zarautz,0.64,9.2,345,2.2,SE,media,18.8,21,3,No
S101211,2022-09-04,Pantin,0.33,8.3,321,20.5,SW,alta,18.0,23,3,No
S101736,2023-01-27,Somo ,0.62,14.9,357,12.4,E,alta,15.2,24,4,No
S100634,2024-10-21,Zarautz,0.53,15.5,260,7.1,SE,alta,18.8,23,5,No
S100552,2023-02-09,Pantin,0.92,6.5,298,23.3,NW,baja,15.0,19,3,No
S101328,2023-08-19,Pantin,1.72,12.3,254,8.1,W,baja,15.1,21,4,No
S101055,2023-01-17,Rodiles,0.97,11.0,303,24.6,NW,baja,20.7,18,4,No
S101622,2024-09-26,Rodiles,1.65,11.9,287,17.7,S,baja,15.8,23,4,Yes
S100796,2022-11-08,Rodiles,1.92,8.3,256,8.7,NE,media,20.2,22,4,Yes
S101660,2024-03-06,Somo,0.98,12.0,350,,E,alta,23.0,25,3,No
S101264,2023-12-10,Zarautz,2.11,13.0,336,57.5,SW,baja,15.8,25,5,Yes
S101709,2024-02-26,Zarautz,0.43,9.7,357,7.3,N,media,17.9,21,3,No
S100174,2023-10-24,Pantin,1.56,8.8,319,2.0,E,baja,15.5,22,3,No
S100766,2024-04-21,Somo,1.81,12.1,341,18.4,NW,baja,16.3,31,4,No
S100245,2023-06-26,Mundaka,0.41,8.3,344,25.2,S,media,15.9,20,4,No
S101080,2023-07-05,Rodiles,0.94,12.7,282,2.5,N,alta,15.5,26,4,No
S101982,2024-01-02,mundaka,1.6,9.9,335,1.7,NE,media,13.0,27,4,No
S100145,2024-09-04,Rodiles,0.24,8.8,329,17.0,S,alta,16.2,18,4,No
S100090,2023-03-09,Sopela,0.8,4.4,337,9.7,SE,media,17.1,16,4,Yes
S101416,2024-09-03,Somo,1.68,7.5,261,27.8,E,media,16.2,22,3,No
S100682,2024-06-29,Rodiles,0.29,11.6,358,,NW,media,13.4,13,3,No
S100310,2023-11-09,Somo,1.4,8.7,289,17.6,S,media,16.2,24,4,Yes
S101383,2024-02-23,RODILES,1.03,7.2,336,43.1,W,alta,16.6,24,3,No
S100093,2023-10-20,Sopela,1.64,9.4,352,28.0,S,media,15.1,18,4,Yes
S101566,2023-09-12,RODILES,0.82,8.2,317,10.0,E,alta,18.1,27,4,No
S100924,2023-07-11,Zarautz,1.87,11.6,340,45.3,SE,alta,17.9,27,4,Yes
S101684,2023-12-07,Sopela,1.77,4.9,336,19.5,,baja,17.9,22,4,Yes
S101035,2023-02-02,Pantin,3.52,13.9,282,7.6,W,alta,17.0,34,3,No
S101400,2024-07-02,Rodiles,0.35,10.6,299,13.1,E,baja,15.2,16,4,No
S100243,2023-06-27,SOMO,1.28,10.1,327,27.9,,media,18.5,31,3,No
S101111,2024-08-20,Zarautz,0.77,11.6,270,6.2,,baja,14.9,14,4,No
S100214,2024-06-01,Pantin,2.9,7.9,260,12.0,E,baja,14.9,31,3,No
S101981,2025-01-29,Somo,1.81,9.6,268,8.0,NE,alta,14.5,18,4,No
S101197,2025-01-04,Rodiles,99.0,11.4,342,4.6,NW,alta,18.9,27,4,No
S100998,2023-09-10,Rodiles,1.45,11.5,286,7.8,S,alta,19.1,22,4,Yes
S100853,2022-11-17,Zarautz,1.37,8.5,325,26.3,E,alta,14.9,18,3,No
S100425,2024-08-12,Zarautz,0.97,13.4,310,12.5,E,alta,11.6,20,4,Yes
S101761,2024-06-07,Sopela,0.87,11.3,353,12.8,NW,baja,16.6,21,4,No
S101142,2025-02-15,Rodiles,0.2,7.8,250,6.9,W,baja,18.2,16,4,No
S101143,2023-01-05,Rodiles,2.17,9.6,269,45.9,NW,alta,16.5,25,2,No
S100226,2024-02-18,Pantin,1.96,13.2,262,16.4,,media,15.0,27,4,Yes
S101625,2024-01-21,Rodiles,1.23,7.7,270,2.0,E,baja,17.4,21,3,No
S100000,2024-03-11,MUNDAKA,0.47,8.6,330,9.8,E,alta,19.1,21,3,No
S101418,2024-11-02,RODILES,0.7,8.6,340,14.2,S,alta,18.1,16,4,Yes
S100401,2024-07-17,PANTIN,1.82,11.4,341,14.0,NW,media,19.7,25,4,No
S101428,2024-11-08,Zarautz,3.23,8.0,286,33.3,SW,media,18.6,27,3,No
S101103,2024-01-11,Mundaka,0.72,8.1,334,27.3,SW,alta,18.4,26,5,Yes
S100084,2024-04-28,Somo,0.2,10.7,325,18.3,NE,alta,21.0,14,4,No
S100162,2023-03-22,Sopela,2.37,14.2,301,5.2,SE,alta,15.0,27,4,Yes
S100114,2023-02-26,Somo,2.68,10.4,254,18.3,E,media,11.6,28,4,No
S100670,2023-02-16,Rodiles,0.94,13.7,340,7.0,SE,alta,19.0,27,4,Yes
S101174,2022-12-12,Mundaka,2.93,5.3,294,36.8,SE,media,18.4,39,3,No
